date,sales,region,state,category,type,caffeination
9/1/11,77,South,NM,Herbal Tea,Lemon,Decaf
9/1/11,148,South,NM,Coffee,Columbian,Regular
9/1/11,123,South,NM,Coffee,Decaf Irish Cream,Decaf
9/1/11,58,South,NM,Espresso,Caffe Latte,Regular
9/1/11,113,South,NM,Espresso,Caffe Mocha,Regular
9/1/11,97,South,NM,Espresso,Decaf Espresso,Decaf
9/1/11,159,South,OK,Herbal Tea,Chamomile,Decaf
9/1/11,238,South,OK,Herbal Tea,Lemon,Decaf
9/1/11,149,South,OK,Coffee,Columbian,Regular
9/1/11,77,South,OK,Coffee,Decaf Irish Cream,Decaf
9/1/11,245,South,OK,Espresso,Caffe Latte,Regular
9/1/11,53,South,OK,Espresso,Caffe Mocha,Regular
9/1/11,265,South,OK,Espresso,Decaf Espresso,Decaf
9/1/11,133,South,TX,Herbal Tea,Chamomile,Decaf
9/1/11,114,South,TX,Herbal Tea,Lemon,Decaf
9/1/11,582,South,TX,Coffee,Columbian,Regular
9/1/11,141,South,TX,Coffee,Decaf Irish Cream,Decaf
9/1/11,160,South,TX,Espresso,Caffe Latte,Regular
9/1/11,322,South,TX,Espresso,Caffe Mocha,Regular
9/1/11,212,South,TX,Espresso,Decaf Espresso,Decaf
9/1/11,113,West,UT,Tea,Darjeeling,Regular
9/1/11,97,West,UT,Tea,Earl Grey,Regular
9/1/11,58,West,UT,Tea,Green Tea,Regular
9/1/11,128,West,UT,Herbal Tea,Chamomile,Decaf
9/1/11,148,West,UT,Herbal Tea,Lemon,Decaf
9/1/11,123,West,UT,Herbal Tea,Mint,Decaf
9/1/11,145,West,UT,Coffee,Amaretto,Regular
9/1/11,120,West,UT,Coffee,Columbian,Regular
9/1/11,160,West,UT,Coffee,Decaf Irish Cream,Decaf
9/1/11,84,West,UT,Espresso,Caffe Latte,Regular
9/1/11,169,West,UT,Espresso,Caffe Mocha,Regular
9/1/11,115,West,UT,Espresso,Decaf Espresso,Decaf
9/1/11,322,West,CA,Tea,Darjeeling,Regular
9/1/11,212,West,CA,Tea,Earl Grey,Regular
9/1/11,160,West,CA,Tea,Green Tea,Regular
9/1/11,261,West,CA,Herbal Tea,Chamomile,Decaf
9/1/11,582,West,CA,Herbal Tea,Lemon,Decaf
9/1/11,141,West,CA,Herbal Tea,Mint,Decaf
9/1/11,116,West,CA,Coffee,Amaretto,Regular
9/1/11,842,West,CA,Coffee,Columbian,Regular
9/1/11,147,West,CA,Coffee,Decaf Irish Cream,Decaf
9/1/11,531,West,CA,Espresso,Caffe Latte,Regular
9/1/11,309,West,CA,Espresso,Caffe Mocha,Regular
9/1/11,628,West,CA,Espresso,Decaf Espresso,Decaf
9/1/11,628,West,NV,Tea,Darjeeling,Regular
9/1/11,531,West,NV,Tea,Earl Grey,Regular
9/1/11,20,West,NV,Tea,Green Tea,Regular
9/1/11,309,West,NV,Herbal Tea,Chamomile,Decaf
9/1/11,412,West,NV,Herbal Tea,Lemon,Decaf
9/1/11,318,West,NV,Herbal Tea,Mint,Decaf
9/1/11,97,West,NV,Coffee,Columbian,Regular
9/1/11,77,West,NV,Coffee,Decaf Irish Cream,Decaf
9/1/11,46,West,NV,Espresso,Caffe Latte,Regular
9/1/11,51,West,NV,Espresso,Caffe Mocha,Regular
9/1/11,62,West,NV,Espresso,Decaf Espresso,Decaf
9/1/11,53,West,OR,Tea,Darjeeling,Regular
9/1/11,265,West,OR,Tea,Earl Grey,Regular
9/1/11,245,West,OR,Tea,Green Tea,Regular
9/1/11,65,West,OR,Herbal Tea,Chamomile,Decaf
9/1/11,149,West,OR,Herbal Tea,Lemon,Decaf
9/1/11,134,West,OR,Coffee,Amaretto,Regular
9/1/11,146,West,OR,Coffee,Columbian,Regular
9/1/11,114,West,OR,Coffee,Decaf Irish Cream,Decaf
9/1/11,109,West,OR,Espresso,Caffe Latte,Regular
9/1/11,133,West,OR,Espresso,Caffe Mocha,Regular
9/1/11,330,West,OR,Espresso,Decaf Espresso,Decaf
9/1/11,161,West,WA,Tea,Darjeeling,Regular
9/1/11,120,West,WA,Tea,Earl Grey,Regular
9/1/11,159,West,WA,Tea,Green Tea,Regular
9/1/11,275,West,WA,Herbal Tea,Chamomile,Decaf
9/1/11,127,West,WA,Herbal Tea,Lemon,Decaf
9/1/11,178,West,WA,Coffee,Columbian,Regular
9/1/11,238,West,WA,Coffee,Decaf Irish Cream,Decaf
9/1/11,81,West,WA,Espresso,Caffe Latte,Regular
9/1/11,159,West,WA,Espresso,Caffe Mocha,Regular
9/1/11,194,West,WA,Espresso,Decaf Espresso,Decaf
10/1/11,343,Central,CO,Herbal Tea,Chamomile,Decaf
10/1/11,130,Central,CO,Herbal Tea,Lemon,Decaf
10/1/11,131,Central,CO,Herbal Tea,Mint,Decaf
10/1/11,128,Central,CO,Tea,Darjeeling,Regular
10/1/11,126,Central,CO,Tea,Earl Grey,Regular
10/1/11,218,Central,CO,Tea,Green Tea,Regular
10/1/11,199,Central,CO,Espresso,Caffe Mocha,Regular
10/1/11,194,Central,CO,Espresso,Decaf Espresso,Decaf
10/1/11,322,Central,CO,Coffee,Amaretto,Regular
10/1/11,96,Central,CO,Coffee,Columbian,Regular
10/1/11,282,Central,CO,Coffee,Decaf Irish Cream,Decaf
10/1/11,322,Central,IL,Herbal Tea,Chamomile,Decaf
10/1/11,96,Central,IL,Herbal Tea,Lemon,Decaf
10/1/11,282,Central,IL,Herbal Tea,Mint,Decaf
10/1/11,199,Central,IL,Tea,Darjeeling,Regular
10/1/11,194,Central,IL,Tea,Earl Grey,Regular
10/1/11,637,Central,IL,Espresso,Caffe Mocha,Regular
10/1/11,509,Central,IL,Espresso,Decaf Espresso,Decaf
10/1/11,391,Central,IL,Coffee,Columbian,Regular
10/1/11,318,Central,IL,Coffee,Decaf Irish Cream,Decaf
10/1/11,637,Central,IA,Herbal Tea,Chamomile,Decaf
10/1/11,318,Central,IA,Herbal Tea,Lemon,Decaf
10/1/11,509,Central,IA,Tea,Darjeeling,Regular
10/1/11,604,Central,IA,Tea,Earl Grey,Regular
10/1/11,62,Central,IA,Espresso,Caffe Mocha,Regular
10/1/11,46,Central,IA,Espresso,Decaf Espresso,Decaf
10/1/11,55,Central,IA,Coffee,Amaretto,Regular
10/1/11,72,Central,IA,Coffee,Columbian,Regular
10/1/11,25,Central,IA,Coffee,Decaf Irish Cream,Decaf
10/1/11,116,Central,MO,Herbal Tea,Chamomile,Decaf
10/1/11,116,Central,MO,Herbal Tea,Lemon,Decaf
10/1/11,98,Central,MO,Tea,Darjeeling,Regular
10/1/11,60,Central,MO,Tea,Earl Grey,Regular
10/1/11,82,Central,MO,Tea,Green Tea,Regular
10/1/11,106,Central,MO,Espresso,Caffe Mocha,Regular
10/1/11,84,Central,MO,Espresso,Decaf Espresso,Decaf
10/1/11,189,Central,MO,Coffee,Columbian,Regular
10/1/11,151,Central,MO,Coffee,Decaf Irish Cream,Decaf
10/1/11,56,Central,OH,Herbal Tea,Chamomile,Decaf
10/1/11,70,Central,OH,Herbal Tea,Lemon,Decaf
10/1/11,218,Central,OH,Tea,Darjeeling,Regular
10/1/11,232,Central,OH,Tea,Earl Grey,Regular
10/1/11,343,Central,OH,Espresso,Caffe Mocha,Regular
10/1/11,128,Central,OH,Espresso,Decaf Espresso,Decaf
10/1/11,131,Central,OH,Coffee,Amaretto,Regular
10/1/11,114,Central,OH,Coffee,Columbian,Regular
10/1/11,130,Central,OH,Coffee,Decaf Irish Cream,Decaf
10/1/11,169,Central,WI,Herbal Tea,Chamomile,Decaf
10/1/11,126,Central,WI,Herbal Tea,Lemon,Decaf
10/1/11,120,Central,WI,Tea,Darjeeling,Regular
10/1/11,153,Central,WI,Tea,Earl Grey,Regular
10/1/11,185,Central,WI,Espresso,Caffe Mocha,Regular
10/1/11,54,Central,WI,Espresso,Decaf Espresso,Decaf
10/1/11,134,Central,WI,Coffee,Amaretto,Regular
10/1/11,245,Central,WI,Coffee,Columbian,Regular
10/1/11,215,Central,WI,Coffee,Decaf Irish Cream,Decaf
10/1/11,189,East,CT,Herbal Tea,Lemon,Decaf
10/1/11,151,East,CT,Herbal Tea,Mint,Decaf
10/1/11,106,East,CT,Tea,Darjeeling,Regular
10/1/11,64,East,CT,Tea,Green Tea,Regular
10/1/11,153,East,CT,Espresso,Caffe Mocha,Regular
10/1/11,118,East,CT,Espresso,Decaf Espresso,Decaf
10/1/11,334,East,CT,Coffee,Columbian,Regular
10/1/11,54,East,FL,Herbal Tea,Chamomile,Decaf
10/1/11,134,East,FL,Herbal Tea,Lemon,Decaf
10/1/11,185,East,FL,Herbal Tea,Mint,Decaf
10/1/11,100,East,FL,Tea,Darjeeling,Regular
10/1/11,126,East,FL,Tea,Green Tea,Regular
10/1/11,245,East,FL,Espresso,Caffe Mocha,Regular
10/1/11,215,East,FL,Espresso,Decaf Espresso,Decaf
10/1/11,218,East,FL,Coffee,Columbian,Regular
10/1/11,232,East,FL,Coffee,Decaf Irish Cream,Decaf
10/1/11,128,East,MA,Herbal Tea,Lemon,Decaf
10/1/11,70,East,MA,Tea,Darjeeling,Regular
10/1/11,56,East,MA,Tea,Green Tea,Regular
10/1/11,124,East,MA,Espresso,Caffe Mocha,Regular
10/1/11,343,East,MA,Espresso,Regular Espresso,Regular
10/1/11,505,East,MA,Coffee,Columbian,Regular
10/1/11,82,East,NH,Herbal Tea,Lemon,Decaf
10/1/11,55,East,NH,Tea,Darjeeling,Regular
10/1/11,46,East,NH,Tea,Green Tea,Regular
10/1/11,116,East,NH,Espresso,Caffe Mocha,Regular
10/1/11,60,East,NH,Espresso,Regular Espresso,Regular
10/1/11,128,East,NH,Coffee,Amaretto,Regular
10/1/11,121,East,NH,Coffee,Columbian,Regular
10/1/11,547,East,NY,Herbal Tea,Lemon,Decaf
10/1/11,175,East,NY,Herbal Tea,Mint,Decaf
10/1/11,282,East,NY,Tea,Darjeeling,Regular
10/1/11,322,East,NY,Tea,Earl Grey,Regular
10/1/11,199,East,NY,Tea,Green Tea,Regular
10/1/11,74,East,NY,Espresso,Caffe Mocha,Regular
10/1/11,815,East,NY,Espresso,Regular Espresso,Regular
10/1/11,693,East,NY,Coffee,Columbian,Regular
10/1/11,251,South,LA,Herbal Tea,Chamomile,Decaf
10/1/11,189,South,LA,Herbal Tea,Lemon,Decaf
10/1/11,127,South,LA,Coffee,Columbian,Regular
10/1/11,126,South,LA,Coffee,Decaf Irish Cream,Decaf
10/1/11,153,South,LA,Espresso,Caffe Latte,Regular
10/1/11,169,South,LA,Espresso,Caffe Mocha,Regular
10/1/11,120,South,LA,Espresso,Decaf Espresso,Decaf
10/1/11,55,South,NM,Herbal Tea,Chamomile,Decaf
10/1/11,72,South,NM,Herbal Tea,Lemon,Decaf
10/1/11,121,South,NM,Coffee,Columbian,Regular
10/1/11,116,South,NM,Coffee,Decaf Irish Cream,Decaf
10/1/11,60,South,NM,Espresso,Caffe Latte,Regular
10/1/11,116,South,NM,Espresso,Caffe Mocha,Regular
10/1/11,98,South,NM,Espresso,Decaf Espresso,Decaf
10/1/11,134,South,OK,Herbal Tea,Chamomile,Decaf
10/1/11,245,South,OK,Herbal Tea,Lemon,Decaf
10/1/11,218,South,OK,Coffee,Columbian,Regular
10/1/11,70,South,OK,Coffee,Decaf Irish Cream,Decaf
10/1/11,232,South,OK,Espresso,Caffe Latte,Regular
10/1/11,56,South,OK,Espresso,Caffe Mocha,Regular
10/1/11,218,South,OK,Espresso,Decaf Espresso,Decaf
10/1/11,131,South,TX,Herbal Tea,Chamomile,Decaf
10/1/11,114,South,TX,Herbal Tea,Lemon,Decaf
10/1/11,554,South,TX,Coffee,Columbian,Regular
10/1/11,96,South,TX,Coffee,Decaf Irish Cream,Decaf
10/1/11,194,South,TX,Espresso,Caffe Latte,Regular
10/1/11,322,South,TX,Espresso,Caffe Mocha,Regular
10/1/11,199,South,TX,Espresso,Decaf Espresso,Decaf
10/1/11,116,West,UT,Tea,Darjeeling,Regular
10/1/11,98,West,UT,Tea,Earl Grey,Regular
10/1/11,60,West,UT,Tea,Green Tea,Regular
10/1/11,128,West,UT,Herbal Tea,Chamomile,Decaf
10/1/11,121,West,UT,Herbal Tea,Lemon,Decaf
10/1/11,116,West,UT,Herbal Tea,Mint,Decaf
10/1/11,251,West,UT,Espresso,Caffe Mocha,Regular
10/1/11,106,West,UT,Espresso,Decaf Espresso,Decaf
10/1/11,151,West,UT,Coffee,Amaretto,Regular
10/1/11,118,West,UT,Coffee,Columbian,Regular
10/1/11,189,West,UT,Coffee,Decaf Irish Cream,Decaf
10/1/11,84,West,UT,Espresso,Caffe Latte,Regular
10/1/11,322,West,CA,Tea,Darjeeling,Regular
10/1/11,199,West,CA,Tea,Earl Grey,Regular
10/1/11,194,West,CA,Tea,Green Tea,Regular
10/1/11,282,West,CA,Herbal Tea,Chamomile,Decaf
10/1/11,554,West,CA,Herbal Tea,Lemon,Decaf
10/1/11,96,West,CA,Herbal Tea,Mint,Decaf
10/1/11,318,West,CA,Espresso,Caffe Mocha,Regular
10/1/11,637,West,CA,Espresso,Decaf Espresso,Decaf
10/1/11,116,West,CA,Coffee,Amaretto,Regular
10/1/11,693,West,CA,Coffee,Columbian,Regular
10/1/11,139,West,CA,Coffee,Decaf Irish Cream,Decaf
10/1/11,509,West,CA,Espresso,Caffe Latte,Regular
10/1/11,637,West,NV,Tea,Darjeeling,Regular
10/1/11,509,West,NV,Tea,Earl Grey,Regular
10/1/11,22,West,NV,Tea,Green Tea,Regular
10/1/11,318,West,NV,Herbal Tea,Chamomile,Decaf
10/1/11,391,West,NV,Herbal Tea,Lemon,Decaf
10/1/11,318,West,NV,Herbal Tea,Mint,Decaf
10/1/11,55,West,NV,Espresso,Caffe Mocha,Regular
10/1/11,62,West,NV,Espresso,Decaf Espresso,Decaf
10/1/11,82,West,NV,Coffee,Columbian,Regular
10/1/11,72,West,NV,Coffee,Decaf Irish Cream,Decaf
10/1/11,46,West,NV,Espresso,Caffe Latte,Regular
10/1/11,56,West,OR,Tea,Darjeeling,Regular
10/1/11,218,West,OR,Tea,Earl Grey,Regular
10/1/11,232,West,OR,Tea,Green Tea,Regular
10/1/11,65,West,OR,Herbal Tea,Chamomile,Decaf
10/1/11,218,West,OR,Herbal Tea,Lemon,Decaf
10/1/11,128,West,OR,Espresso,Caffe Latte,Regular
10/1/11,131,West,OR,Espresso,Caffe Mocha,Regular
10/1/11,343,West,OR,Espresso,Decaf Espresso,Decaf
10/1/11,130,West,OR,Coffee,Amaretto,Regular
10/1/11,153,West,OR,Coffee,Columbian,Regular
10/1/11,114,West,OR,Coffee,Decaf Irish Cream,Decaf
10/1/11,169,West,WA,Tea,Darjeeling,Regular
10/1/11,120,West,WA,Tea,Earl Grey,Regular
10/1/11,153,West,WA,Tea,Green Tea,Regular
10/1/11,334,West,WA,Herbal Tea,Chamomile,Decaf
10/1/11,127,West,WA,Herbal Tea,Lemon,Decaf
10/1/11,54,West,WA,Espresso,Caffe Latte,Regular
10/1/11,134,West,WA,Espresso,Caffe Mocha,Regular
10/1/11,185,West,WA,Espresso,Decaf Espresso,Decaf
10/1/11,178,West,WA,Coffee,Columbian,Regular
10/1/11,245,West,WA,Coffee,Decaf Irish Cream,Decaf
11/1/11,387,Central,CO,Herbal Tea,Chamomile,Decaf
11/1/11,133,Central,CO,Herbal Tea,Lemon,Decaf
11/1/11,147,Central,CO,Herbal Tea,Mint,Decaf
11/1/11,132,Central,CO,Tea,Darjeeling,Regular
11/1/11,133,Central,CO,Tea,Earl Grey,Regular
11/1/11,213,Central,CO,Tea,Green Tea,Regular
11/1/11,131,Central,CO,Espresso,Caffe Mocha,Regular
11/1/11,201,Central,CO,Espresso,Decaf Espresso,Decaf
11/1/11,309,Central,CO,Coffee,Amaretto,Regular
11/1/11,98,Central,CO,Coffee,Columbian,Regular
11/1/11,211,Central,CO,Coffee,Decaf Irish Cream,Decaf
11/1/11,309,Central,IL,Herbal Tea,Chamomile,Decaf
11/1/11,98,Central,IL,Herbal Tea,Lemon,Decaf
11/1/11,211,Central,IL,Herbal Tea,Mint,Decaf
11/1/11,131,Central,IL,Tea,Darjeeling,Regular
11/1/11,201,Central,IL,Tea,Earl Grey,Regular
11/1/11,567,Central,IL,Espresso,Caffe Mocha,Regular
11/1/11,451,Central,IL,Espresso,Decaf Espresso,Decaf
11/1/11,439,Central,IL,Coffee,Columbian,Regular
11/1/11,296,Central,IL,Coffee,Decaf Irish Cream,Decaf
11/1/11,567,Central,IA,Herbal Tea,Chamomile,Decaf
11/1/11,296,Central,IA,Herbal Tea,Lemon,Decaf
11/1/11,451,Central,IA,Tea,Darjeeling,Regular
11/1/11,581,Central,IA,Tea,Earl Grey,Regular
11/1/11,60,Central,IA,Espresso,Caffe Mocha,Regular
11/1/11,46,Central,IA,Espresso,Decaf Espresso,Decaf
11/1/11,42,Central,IA,Coffee,Amaretto,Regular
11/1/11,68,Central,IA,Coffee,Columbian,Regular
11/1/11,25,Central,IA,Coffee,Decaf Irish Cream,Decaf
11/1/11,113,Central,MO,Herbal Tea,Chamomile,Decaf
11/1/11,130,Central,MO,Herbal Tea,Lemon,Decaf
11/1/11,87,Central,MO,Tea,Darjeeling,Regular
11/1/11,81,Central,MO,Tea,Earl Grey,Regular
11/1/11,79,Central,MO,Tea,Green Tea,Regular
11/1/11,141,Central,MO,Espresso,Caffe Mocha,Regular
11/1/11,86,Central,MO,Espresso,Decaf Espresso,Decaf
11/1/11,196,Central,MO,Coffee,Columbian,Regular
11/1/11,160,Central,MO,Coffee,Decaf Irish Cream,Decaf
11/1/11,85,Central,OH,Herbal Tea,Chamomile,Decaf
11/1/11,94,Central,OH,Herbal Tea,Lemon,Decaf
11/1/11,210,Central,OH,Tea,Darjeeling,Regular
11/1/11,261,Central,OH,Tea,Earl Grey,Regular
11/1/11,387,Central,OH,Espresso,Caffe Mocha,Regular
11/1/11,132,Central,OH,Espresso,Decaf Espresso,Decaf
11/1/11,147,Central,OH,Coffee,Amaretto,Regular
11/1/11,121,Central,OH,Coffee,Columbian,Regular
11/1/11,133,Central,OH,Coffee,Decaf Irish Cream,Decaf
11/1/11,150,Central,WI,Herbal Tea,Chamomile,Decaf
11/1/11,83,Central,WI,Herbal Tea,Lemon,Decaf
11/1/11,128,Central,WI,Tea,Darjeeling,Regular
11/1/11,157,Central,WI,Tea,Earl Grey,Regular
11/1/11,175,Central,WI,Espresso,Caffe Mocha,Regular
11/1/11,55,Central,WI,Espresso,Decaf Espresso,Decaf
11/1/11,129,Central,WI,Coffee,Amaretto,Regular
11/1/11,239,Central,WI,Coffee,Columbian,Regular
11/1/11,192,Central,WI,Coffee,Decaf Irish Cream,Decaf
11/1/11,196,East,CT,Herbal Tea,Lemon,Decaf
11/1/11,160,East,CT,Herbal Tea,Mint,Decaf
11/1/11,141,East,CT,Tea,Darjeeling,Regular
11/1/11,96,East,CT,Tea,Green Tea,Regular
11/1/11,157,East,CT,Espresso,Caffe Mocha,Regular
11/1/11,132,East,CT,Espresso,Decaf Espresso,Decaf
11/1/11,346,East,CT,Coffee,Columbian,Regular
11/1/11,55,East,FL,Herbal Tea,Chamomile,Decaf
11/1/11,129,East,FL,Herbal Tea,Lemon,Decaf
11/1/11,175,East,FL,Herbal Tea,Mint,Decaf
11/1/11,75,East,FL,Tea,Darjeeling,Regular
11/1/11,83,East,FL,Tea,Green Tea,Regular
11/1/11,239,East,FL,Espresso,Caffe Mocha,Regular
11/1/11,192,East,FL,Espresso,Decaf Espresso,Decaf
11/1/11,210,East,FL,Coffee,Columbian,Regular
11/1/11,261,East,FL,Coffee,Decaf Irish Cream,Decaf
11/1/11,132,East,MA,Herbal Tea,Lemon,Decaf
11/1/11,94,East,MA,Tea,Darjeeling,Regular
11/1/11,85,East,MA,Tea,Green Tea,Regular
11/1/11,128,East,MA,Espresso,Caffe Mocha,Regular
11/1/11,387,East,MA,Espresso,Regular Espresso,Regular
11/1/11,484,East,MA,Coffee,Columbian,Regular
11/1/11,79,East,NH,Herbal Tea,Lemon,Decaf
11/1/11,42,East,NH,Tea,Darjeeling,Regular
11/1/11,46,East,NH,Tea,Green Tea,Regular
11/1/11,113,East,NH,Espresso,Caffe Mocha,Regular
11/1/11,81,East,NH,Espresso,Regular Espresso,Regular
11/1/11,120,East,NH,Coffee,Amaretto,Regular
11/1/11,116,East,NH,Coffee,Columbian,Regular
11/1/11,614,East,NY,Herbal Tea,Lemon,Decaf
11/1/11,171,East,NY,Herbal Tea,Mint,Decaf
11/1/11,211,East,NY,Tea,Darjeeling,Regular
11/1/11,309,East,NY,Tea,Earl Grey,Regular
11/1/11,131,East,NY,Tea,Green Tea,Regular
11/1/11,65,East,NY,Espresso,Caffe Mocha,Regular
11/1/11,719,East,NY,Espresso,Regular Espresso,Regular
11/1/11,664,East,NY,Coffee,Columbian,Regular
11/1/11,246,South,LA,Herbal Tea,Chamomile,Decaf
11/1/11,196,South,LA,Herbal Tea,Lemon,Decaf
11/1/11,123,South,LA,Coffee,Columbian,Regular
11/1/11,83,South,LA,Coffee,Decaf Irish Cream,Decaf
11/1/11,157,South,LA,Espresso,Caffe Latte,Regular
11/1/11,150,South,LA,Espresso,Caffe Mocha,Regular
11/1/11,128,South,LA,Espresso,Decaf Espresso,Decaf
11/1/11,42,South,NM,Herbal Tea,Chamomile,Decaf
11/1/11,68,South,NM,Herbal Tea,Lemon,Decaf
11/1/11,116,South,NM,Coffee,Columbian,Regular
11/1/11,130,South,NM,Coffee,Decaf Irish Cream,Decaf
11/1/11,81,South,NM,Espresso,Caffe Latte,Regular
11/1/11,113,South,NM,Espresso,Caffe Mocha,Regular
11/1/11,87,South,NM,Espresso,Decaf Espresso,Decaf
11/1/11,129,South,OK,Herbal Tea,Chamomile,Decaf
11/1/11,239,South,OK,Herbal Tea,Lemon,Decaf
11/1/11,213,South,OK,Coffee,Columbian,Regular
11/1/11,94,South,OK,Coffee,Decaf Irish Cream,Decaf
11/1/11,261,South,OK,Espresso,Caffe Latte,Regular
11/1/11,85,South,OK,Espresso,Caffe Mocha,Regular
11/1/11,210,South,OK,Espresso,Decaf Espresso,Decaf
11/1/11,147,South,TX,Herbal Tea,Chamomile,Decaf
11/1/11,121,South,TX,Herbal Tea,Lemon,Decaf
11/1/11,522,South,TX,Coffee,Columbian,Regular
11/1/11,98,South,TX,Coffee,Decaf Irish Cream,Decaf
11/1/11,201,South,TX,Espresso,Caffe Latte,Regular
11/1/11,309,South,TX,Espresso,Caffe Mocha,Regular
11/1/11,131,South,TX,Espresso,Decaf Espresso,Decaf
11/1/11,113,West,UT,Tea,Darjeeling,Regular
11/1/11,87,West,UT,Tea,Earl Grey,Regular
11/1/11,81,West,UT,Tea,Green Tea,Regular
11/1/11,120,West,UT,Herbal Tea,Chamomile,Decaf
11/1/11,116,West,UT,Herbal Tea,Lemon,Decaf
11/1/11,130,West,UT,Herbal Tea,Mint,Decaf
11/1/11,246,West,UT,Espresso,Caffe Mocha,Regular
11/1/11,141,West,UT,Espresso,Decaf Espresso,Decaf
11/1/11,160,West,UT,Coffee,Amaretto,Regular
11/1/11,132,West,UT,Coffee,Columbian,Regular
11/1/11,196,West,UT,Coffee,Decaf Irish Cream,Decaf
11/1/11,86,West,UT,Espresso,Caffe Latte,Regular
11/1/11,309,West,CA,Tea,Darjeeling,Regular
11/1/11,131,West,CA,Tea,Earl Grey,Regular
11/1/11,201,West,CA,Tea,Green Tea,Regular
11/1/11,211,West,CA,Herbal Tea,Chamomile,Decaf
11/1/11,522,West,CA,Herbal Tea,Lemon,Decaf
11/1/11,98,West,CA,Herbal Tea,Mint,Decaf
11/1/11,308,West,CA,Espresso,Caffe Mocha,Regular
11/1/11,567,West,CA,Espresso,Decaf Espresso,Decaf
11/1/11,124,West,CA,Coffee,Amaretto,Regular
11/1/11,664,West,CA,Coffee,Columbian,Regular
11/1/11,156,West,CA,Coffee,Decaf Irish Cream,Decaf
11/1/11,451,West,CA,Espresso,Caffe Latte,Regular
11/1/11,567,West,NV,Tea,Darjeeling,Regular
11/1/11,451,West,NV,Tea,Earl Grey,Regular
11/1/11,34,West,NV,Tea,Green Tea,Regular
11/1/11,308,West,NV,Herbal Tea,Chamomile,Decaf
11/1/11,439,West,NV,Herbal Tea,Lemon,Decaf
11/1/11,296,West,NV,Herbal Tea,Mint,Decaf
11/1/11,46,West,NV,Espresso,Caffe Latte,Regular
11/1/11,42,West,NV,Espresso,Caffe Mocha,Regular
11/1/11,60,West,NV,Espresso,Decaf Espresso,Decaf
11/1/11,79,West,NV,Coffee,Columbian,Regular
11/1/11,68,West,NV,Coffee,Decaf Irish Cream,Decaf
11/1/11,85,West,OR,Tea,Darjeeling,Regular
11/1/11,210,West,OR,Tea,Earl Grey,Regular
11/1/11,261,West,OR,Tea,Green Tea,Regular
11/1/11,67,West,OR,Herbal Tea,Chamomile,Decaf
11/1/11,213,West,OR,Herbal Tea,Lemon,Decaf
11/1/11,132,West,OR,Espresso,Caffe Latte,Regular
11/1/11,147,West,OR,Espresso,Caffe Mocha,Regular
11/1/11,387,West,OR,Espresso,Decaf Espresso,Decaf
11/1/11,133,West,OR,Coffee,Amaretto,Regular
11/1/11,136,West,OR,Coffee,Columbian,Regular
11/1/11,121,West,OR,Coffee,Decaf Irish Cream,Decaf
11/1/11,150,West,WA,Tea,Darjeeling,Regular
11/1/11,128,West,WA,Tea,Earl Grey,Regular
11/1/11,157,West,WA,Tea,Green Tea,Regular
11/1/11,346,West,WA,Herbal Tea,Chamomile,Decaf
11/1/11,123,West,WA,Herbal Tea,Lemon,Decaf
11/1/11,55,West,WA,Espresso,Caffe Latte,Regular
11/1/11,129,West,WA,Espresso,Caffe Mocha,Regular
11/1/11,175,West,WA,Espresso,Decaf Espresso,Decaf
11/1/11,166,West,WA,Coffee,Columbian,Regular
11/1/11,239,West,WA,Coffee,Decaf Irish Cream,Decaf
12/1/11,326,Central,CO,Herbal Tea,Chamomile,Decaf
12/1/11,119,Central,CO,Herbal Tea,Lemon,Decaf
12/1/11,135,Central,CO,Herbal Tea,Mint,Decaf
12/1/11,110,Central,CO,Tea,Darjeeling,Regular
12/1/11,124,Central,CO,Tea,Earl Grey,Regular
12/1/11,197,Central,CO,Tea,Green Tea,Regular
12/1/11,142,Central,CO,Espresso,Caffe Mocha,Regular
12/1/11,179,Central,CO,Espresso,Decaf Espresso,Decaf
12/1/11,322,Central,CO,Coffee,Amaretto,Regular
12/1/11,106,Central,CO,Coffee,Columbian,Regular
12/1/11,224,Central,CO,Coffee,Decaf Irish Cream,Decaf
12/1/11,322,Central,IL,Herbal Tea,Chamomile,Decaf
12/1/11,106,Central,IL,Herbal Tea,Lemon,Decaf
12/1/11,224,Central,IL,Herbal Tea,Mint,Decaf
12/1/11,142,Central,IL,Tea,Darjeeling,Regular
12/1/11,179,Central,IL,Tea,Earl Grey,Regular
12/1/11,614,Central,IL,Espresso,Caffe Mocha,Regular
12/1/11,534,Central,IL,Espresso,Decaf Espresso,Decaf
12/1/11,569,Central,IL,Coffee,Columbian,Regular
12/1/11,332,Central,IL,Coffee,Decaf Irish Cream,Decaf
12/1/11,614,Central,IA,Herbal Tea,Chamomile,Decaf
12/1/11,332,Central,IA,Herbal Tea,Lemon,Decaf
12/1/11,534,Central,IA,Tea,Darjeeling,Regular
12/1/11,697,Central,IA,Tea,Earl Grey,Regular
12/1/11,62,Central,IA,Espresso,Caffe Mocha,Regular
12/1/11,46,Central,IA,Espresso,Decaf Espresso,Decaf
12/1/11,44,Central,IA,Coffee,Amaretto,Regular
12/1/11,74,Central,IA,Coffee,Columbian,Regular
12/1/11,26,Central,IA,Coffee,Decaf Irish Cream,Decaf
12/1/11,126,Central,MO,Herbal Tea,Chamomile,Decaf
